;match_id;team_id;date_id;result;min;pts;fgm;fga;fgp;tpm;tpa;tpp;ftm;fta;ftp;oreb;dreb;reb;ast;tov;stl;blk;pf
479;11202022WAS;CHA;33;L;48;102;39;100;39.0;8;32;25.0;16;23;69.6;15;36;51;19;13;5;5;18
480;11202022BKN;BKN;33;W;48;127;50;83;60.2;16;34;47.1;11;15;73.3;5;40;45;33;19;5;5;25
481;11202022PHX;NYK;33;L;48;95;34;85;40.0;7;25;28.0;20;25;80.0;10;29;39;20;11;4;7;15
482;11202022LAL;SAS;33;L;48;92;41;105;39.0;7;34;20.6;3;10;30.0;13;31;44;26;10;7;2;17
483;11202022PHX;PHX;33;W;48;116;43;101;42.6;17;39;43.6;13;18;72.2;22;38;60;35;13;3;8;22
484;11202022BKN;MEM;33;L;48;115;43;99;43.4;12;37;32.4;17;31;54.8;13;31;44;28;10;13;0;12
485;11202022DAL;DAL;33;L;48;97;35;78;44.9;15;42;35.7;12;21;57.1;6;30;36;24;13;5;3;18
486;11202022SAC;SAC;33;W;48;137;47;85;55.3;12;35;34.3;31;35;88.6;8;33;41;29;11;4;0;18
487;11202022SAC;DET;33;L;48;129;47;89;52.8;15;29;51.7;20;23;87.0;10;25;35;20;12;4;3;24
488;11202022LAL;LAL;33;W;48;123;45;85;52.9;12;34;35.3;21;24;87.5;5;49;54;29;15;5;2;10
489;11202022CLE;MIA;33;L;48;87;31;80;38.8;6;31;19.4;19;22;86.4;11;19;30;17;16;6;3;16
490;11202022HOU;GSW;33;W;48;127;46;86;53.5;24;47;51.1;11;15;73.3;8;32;40;38;17;8;5;22
491;11202022DAL;DEN;33;W;48;98;37;78;47.4;9;27;33.3;15;19;78.9;4;40;44;22;16;10;5;20
492;11202022CLE;CLE;33;W;48;113;44;83;53.0;13;37;35.1;12;16;75.0;13;36;49;31;20;7;1;23
493;11202022WAS;WAS;33;W;48;106;40;93;43.0;13;34;38.2;13;18;72.2;14;35;49;19;17;6;13;19
494;11212022CHI;CHI;34;W;48;121;46;89;51.7;14;29;48.3;15;20;75.0;8;43;51;26;15;10;1;19
495;11212022OKC;OKC;34;L;48;119;43;88;48.9;8;24;33.3;25;32;78.1;11;27;38;25;14;5;5;18
496;11212022CLE;CLE;34;W;48;114;42;70;60.0;10;19;52.6;20;23;87.0;3;34;37;24;20;8;3;17
497;11212022NOP;NOP;34;W;48;128;49;91;53.8;15;42;35.7;15;21;71.4;11;39;50;30;14;15;5;16
498;11212022MIN;MIA;34;L;48;101;35;90;38.9;11;38;28.9;20;30;66.7;12;34;46;26;15;9;5;20
499;11212022OKC;NYK;34;W;48;129;51;97;52.6;11;34;32.4;16;20;80.0;14;34;48;21;15;10;2;28
500;11212022IND;IND;34;W;48;123;43;86;50.0;13;46;28.3;24;27;88.9;12;36;48;32;21;9;5;23
501;11212022MIL;MIL;34;W;48;119;47;86;54.7;9;28;32.1;16;25;64.0;10;32;42;31;14;12;8;17
502;11212022LAC;UTA;34;L;48;114;40;89;44.9;12;38;31.6;22;24;91.7;16;29;45;22;17;8;5;18
503;11212022LAC;LAC;34;W;48;121;47;91;51.6;9;24;37.5;18;19;94.7;12;29;41;26;16;6;6;20
504;11212022MIL;POR;34;L;48;111;44;93;47.3;8;29;27.6;15;19;78.9;12;28;40;19;16;5;3;17
505;11212022MIN;MIN;34;W;48;105;37;85;43.5;14;47;29.8;17;20;85.0;6;34;40;30;18;9;6;25
506;11212022NOP;GSW;34;L;48;83;28;74;37.8;10;43;23.3;17;19;89.5;4;30;34;17;27;9;5;20
507;11212022CLE;ATL;34;L;48;102;38;87;43.7;11;34;32.4;15;17;88.2;10;25;35;24;17;11;3;21
508;11212022CHI;BOS;34;L;48;107;38;87;43.7;19;50;38.0;12;17;70.6;5;33;38;28;15;3;4;18
509;11212022IND;ORL;34;L;48;102;36;85;42.4;11;35;31.4;19;25;76.0;12;26;38;20;17;10;2;25
510;11222022DEN;DET;35;W;48;110;45;88;51.1;8;28;28.6;12;14;85.7;12;28;40;27;16;7;5;24
511;11222022PHX;LAL;35;L;48;105;36;85;42.4;4;22;18.2;29;35;82.9;7;38;45;19;17;8;7;12
512;11222022MEM;SAC;35;W;48;113;39;90;43.3;15;45;33.3;20;27;74.1;9;36;45;27;20;11;2;25
513;11222022DEN;DEN;35;L;48;108;43;86;50.0;5;19;26.3;17;26;65.4;15;27;42;28;18;7;8;21
514;11222022PHX;PHX;35;W;48;115;48;102;47.1;16;34;47.1;3;5;60.0;8;41;49;23;15;8;7;22
515;11222022PHI;PHI;35;W;48;115;43;99;43.4;16;32;50.0;13;16;81.3;20;29;49;19;10;9;4;12
516;11222022MEM;MEM;35;L;48;109;41;91;45.1;8;30;26.7;19;30;63.3;13;36;49;26;18;12;10;23
517;11222022PHI;BKN;35;L;48;106;44;80;55.0;9;28;32.1;9;13;69.2;4;31;35;31;15;5;13;15
518;11232022TOR;BKN;36;W;48;112;45;82;54.9;17;38;44.7;5;7;71.4;7;32;39;32;21;10;11;24
519;11232022IND;MIN;36;W;48;115;47;77;61.0;8;22;36.4;13;17;76.5;8;42;50;31;23;9;10;18
520;11232022BOS;BOS;36;W;48;125;45;84;53.6;17;34;50.0;18;21;85.7;6;32;38;29;12;4;4;22
521;11232022GSW;LAC;36;L;48;107;39;87;44.8;11;28;39.3;18;27;66.7;10;33;43;22;17;5;2;13
522;11232022UTA;UTA;36;L;48;116;41;83;49.4;18;41;43.9;16;19;84.2;7;31;38;31;16;4;7;21
